"DATE","SITE_ID","SITE_NAME","MOVED_TO_SITE_ID","DEPTH","WATER","DENSITY","LATITUDE","LONGITUDE","DELTA_DEPTH","DELTA_DENSITY","DELTA_WATER","NAO_VALUE"
"2011-02-01",1266,"SEVEN ISLANDS (CHARLIE POND)",NA,14.7,3,0.2,46.914431,-69.709534,7.2,-0.09,0.8,0.523
"2011-02-01",1297,"MUSQUACOOK",NA,19.5,3.3,0.17,46.605428,-69.136872,7.5,-0.00999999999999998,1.12,0.523
"2011-02-01",1055,"ASHLAND AT PINKHAM MILL",NA,11.4,1.8,0.16,46.712761,-68.458412,6.1,-0.14,0.2,0.523
"2011-02-01",1483,"MENDUMS POND; NH",NA,13,2.42,0.19,43.163647,-71.056992,13,0.19,2.42,0.523
"2011-02-01",1008,"AUGUSTA",NA,16.2,2.8,0.17,44.289992,-69.707787,10.7,-0.06,1.55,0.523
"2011-02-01",1224,"WEST SEBOEIS/LONG A (BH)",NA,17.55,3.05,0.17,45.516348,-68.921631,10.4,0.14,2.84,0.523
"2011-02-01",1117,"BEDDINGTON",NA,19.45,5.45,0.28,44.83952,-68.077163,12.35,0.06,3.9,0.523
"2011-02-01",1500,"MONTICELLO",NA,14.1,2.7,0.19,46.33001,-67.839996,8.3,0,1.6,0.523
"2011-02-01",1006,"MILO",NA,16,2.85,0.18,45.2834,-69.015488,10.45,0.14,2.64,0.523
"2011-02-01",1050,"PITTSFIELD (B)",NA,18.65,3.55,0.19,44.735629,-69.429337,10.5,0.16,3.32,0.523
"2011-02-01",1061,"GUERETTE",NA,11.7,1.9,0.16,47.083819,-68.231537,5.4,-0.01,0.8,0.523
"2011-02-01",1146,"BUCKSPORT",NA,16.75,3.75,0.22,44.5567,-68.797096,11.35,0,2.55,0.523
"2011-02-01",1090,"WINTERVILLE",NA,12.2,2.2,0.18,46.897453,-68.516449,3.7,0.00999999999999998,0.8,0.523
"2011-02-01",1195,"KINGSBURY",NA,16.35,3.2,0.2,45.170937,-69.588204,10.5,0.16,2.99,0.523
"2011-02-01",1018,"AMHERST (BH)",NA,18.9,4.6,0.24,44.830908,-68.448707,9.7,0.05,2.88,0.523
"2011-02-01",1514,"GUILFORD B (KINGSBURY PLT) (NWS)",NA,18.8,3.46,0.18,45.167793,-69.595558,14.4,-0.05,2.46,0.523
"2011-02-01",1520,"CARIBOU (B) (MEDICAL CENTER)",NA,10.4,2,0.19,46.875671,-68.001888,5.9,0.03,1.3,0.523
"2011-02-01",1110,"DYER BROOK",NA,13.2,2.5,0.19,46.050008,-68.225159,7.1,-0.01,1.3,0.523
"2011-02-01",1478,"HEMENWAY; NH",NA,13.5,2.42,0.18,43.896247,-71.310143,10.7,-0.09,1.67,0.523
"2011-02-01",1153,"SOLON (BINGHAM)",NA,15.7,2.65,0.17,44.979979,-69.864289,11.55,0.12,2.45,0.523
"2011-02-01",1494,"DURHAM (NWS)",NA,20,5,0.25,43.983343,-70.050003,14,0.03,3.7,0.523
"2011-02-01",1559,"TOPSFIELD (B)",NA,16.6,3,0.18,45.435011,-67.721001,9.4,-0.07,1.2,0.523
"2011-02-01",1192,"NEWFIELD",NA,16.9,3.6,0.21,43.63057,-70.898629,14.4,-0.07,2.9,0.523
"2011-02-01",1522,"CHAMBERLAIN BRIDGE (NWS)",NA,20.2,4.2,0.21,46.170307,-69.208298,2.1,-0.16,-2.56,0.523
"2011-02-01",1480,"SCRIBNER BROOK; NH",NA,16.6,2.7,0.16,43.607386,-71.037583,14.4,-0.11,2.1,0.523
"2011-02-01",1482,"AYERS LAKE; NH",NA,12.8,2.45,0.19,43.265654,-71.0346,12.5,-0.14,2.35,0.523
"2011-02-01",1565,"POLAND REGIONAL HIGH SCHOOL",NA,16.2,3.24,0.2,44.070712,-70.415902,10.75,-0.02,2.06,0.523
"2011-02-01",1184,"DENMARK",NA,17.95,3.52,0.2,43.962119,-70.798722,13.2,-0.07,2.22,0.523
"2011-02-01",1325,"SOUTH HOPE",NA,14.6,2.7,0.18,44.214058,-69.182549,9.8,-0.03,1.7,0.523
"2011-02-01",1083,"SEBAGO",NA,16.1,2.9,0.18,43.760723,-70.517182,12.8,-0.12,1.9,0.523
"2011-02-01",1544,"SQUA PAN (E)",NA,17.2,3.1,0.18,46.550016,-68.320257,9.8,0,1.8,0.523
"2011-02-01",1318,"JEFFERSON",NA,17.4,3.35,0.19,44.199061,-69.495743,11.85,-0.01,2.25,0.523
"2011-02-01",1481,"MERRYMEETING; NH",NA,16.8,2.9,0.17,43.476917,-71.181542,13.3,-0.07,2.07,0.523
"2011-02-01",1002,"THE FORKS",NA,15.95,2.7,0.17,45.343902,-69.94883,8.4,0.13,2.42,0.523
"2011-02-01",1056,"CORNISH",NA,15.9,3.4,0.21,43.816677,-70.770592,15.9,0.21,3.4,0.523
"2011-02-01",1327,"WESLEY",NA,18.9,4.55,0.24,44.97594,-67.645408,11.1,0.04,2.95,0.523
"2011-02-01",1513,"GUILFORD A (ABBOT) (NWS)",NA,16.6,2.94,0.18,45.170845,-69.544167,11,0.03,2.1,0.523
"2011-02-01",1561,"JACKMAN (B)",NA,13.1,1.8,0.14,45.612408,-70.234299,7.2,-0.08,0.5,0.523
"2011-02-01",1479,"NORTH WOLFBORO; NH",NA,17.8,3.7,0.21,43.656559,-71.143014,14.2,-0.05,2.75,0.523
"2011-02-01",1527,"NORTH SEBAGO (NWS)",NA,17,3.8,0.22,43.87911,-70.632699,17,0.22,3.8,0.523
"2011-02-01",1564,"FRYEBURG (B)",NA,16.85,3.17,0.19,44.008712,-70.955903,12.55,-0.05,2.15,0.523
"2011-02-01",1152,"BARING",NA,19.6,5.05,0.26,45.109578,-67.328483,10.6,0.02,2.9,0.523
"2011-02-01",1165,"DEXTER",NA,17.45,2.9,0.17,45.043742,-69.316406,9.9,0.14,2.67,0.523
"2011-02-01",1545,"PORTGAGE AT HATHAWAY ROAD",NA,12.1,1.7,0.14,46.808309,-68.495796,7.5,-0.19,0.2,0.523
"2011-02-01",1123,"BELGRADE",NA,10.2,2.3,0.23,44.521331,-69.882981,6.05,-0.02,1.27,0.523
"2011-02-01",1206,"CLAYTON LAKE",NA,17.9,3.8,0.21,46.603629,-69.51931,7.9,0.04,2.07,0.523
"2011-02-01",1015,"MERCER",NA,15.3,2.3,0.15,44.682169,-69.898247,10.7,0.1,2.07,0.523
"2011-02-02",2003,"Dummy - Northern",NA,14,2,0.14,47.679434,-68.834831,9,-0.06,1,0.731
"2011-02-02",2002,"Dummy - Southern",NA,12,2.4,0.2,42.954546,-70.711541,11.7,-0.13,2.3,0.731
"2011-02-02",2001,"Dummy - Eastern",NA,18,5,0.28,44.825596,-66.805625,10,0.03,3,0.731
"2011-02-02",2004,"Dummy - Western",NA,17,3.5,0.21,44.552258,-71.168062,10,0.17,3.2,0.731
"2011-02-03",1132,"LINCOLN",NA,17.35,3.56,0.2,45.380429,-68.449478,11.65,-0.00999999999999998,2.36,0.964
"2011-02-28",1253,"1-1/2 MI EAST OF RICHARDSON PD (UWP)",NA,30,6,0.2,44.944511,-70.895829,11,-0.04,1.4,1.272
"2011-02-28",1474,"PINKHAM NOTCH - 1/2 WAY (UWP)",NA,30,6.45,0.21,44.30834,-71.224999,9.75,-0.07,0.87,1.272
"2011-02-28",1249,"3 MILES/SOUTH OQUOSSOC (UWP)",NA,35.25,3.58,0.1,44.911179,-70.741669,3.5,-0.16,-4.52,1.272
"2011-02-28",1228,"BRETTUNS MILLS (UWP)",NA,25.5,4.6,0.18,44.383081,-70.254159,12.5,-0.14,0.449999999999999,1.272
"2011-02-28",1497,"CARTHAGE (UWP)",NA,22.5,3.98,0.18,44.600006,-70.470833,18.75,-0.15,2.73,1.272
"2011-02-28",1248,"HEIGHT OF LAND; RT. 17 (UWP)",NA,35.25,6.53,0.18,44.838837,-70.708329,-6.75,-0.06,-3.57,1.272
"2011-02-28",1044,"PINKHAM NOTCH (UWP)",NA,30.75,6.63,0.22,44.245329,-71.256143,-3.75,-0.03,-1.95,1.272
"2011-02-28",1435,"KENNEBAGO WEST SIDE (UWP)",NA,34,7.4,0.22,45.040011,-70.800004,4,0,0.9,1.272
"2011-02-28",1031,"UPPER DAM (UWP)",NA,26,6,0.23,44.883761,-70.862954,10.2,0.05,3.2,1.272
"2011-02-28",1556,"E6 (FPL)",NA,26,5.6,0.21,44.930911,-71.188783,-3,-0.05,-1.8,1.272
"2011-02-28",1554,"E4 (FPL)",NA,38,8.3,0.22,44.91913,-71.27813,4,-0.01,0.300000000000001,1.272
"2011-02-28",1256,"BARNEY BROOK (UWP)",NA,27,5.3,0.2,44.979511,-70.958505,2,-0.08,-1.6,1.272
"2011-02-28",1555,"E5 (FPL)",NA,33,7,0.21,44.890327,-71.174569,7,-0.04,0.5,1.272
"2011-02-28",1229,"CANTON (UWP)",NA,24.75,4.7,0.19,44.439821,-70.310349,19.75,-0.19,2.82,1.272
"2011-02-28",1264,"LITTLE MAGALLOWAY RIVER (UWP)",NA,32,6.4,0.2,45.133299,-71.023827,9,-0.11,-0.8,1.272
"2011-02-28",1241,"MILL MOUNTAIN (UWP)",NA,28,5.2,0.19,44.73884,-71.1055,5,-0.04,0,1.272
"2011-02-28",1498,"SCREWAUGER (UWP)",NA,33,8.2,0.25,44.575008,-70.900002,15,-0.02,3.3,1.272
"2011-02-28",1046,"SOUTH PARIS",NA,27.1,5.7,0.21,44.263479,-70.514237,11.45,0.04,3.05,1.272
"2011-02-28",1236,"GILEAD (UWP)",NA,26.25,5.98,0.23,44.391681,-70.987504,10,-0.05,1.4,1.272
"2011-02-28",1029,"DIAMONDS (UWP)",NA,31,7.8,0.25,42.952513,-66.680008,11.3,-0.01,2.7,1.272
"2011-02-28",1171,"UPTON (UWP)",NA,29,6.3,0.22,44.678858,-70.986924,-3,-0.02,-1.3,1.272
"2011-02-28",1502,"SHELBURNE (UWP)",NA,26.25,5.73,0.22,44.39168,-71.041672,8,-0.08,0.300000000000001,1.272
"2011-02-28",1549,"OXBOW (OXBM1) (NWS)",NA,27.7,5.6,0.2,46.426907,-68.555,-5.3,-0.02,-1.74,1.272
"2011-02-28",1244,"OTTER BROOK (UWP)",NA,35,6.8,0.19,44.995078,-70.864213,13,-0.01,2.3,1.272
"2011-02-28",1067,"PLEASANT RIVER (UWP 3-13)",NA,30.25,6.43,0.21,44.354181,-70.85833,12,-0.13,0.149999999999999,1.272
"2011-02-28",1257,"NORTH OF BEAVER BROOK (UWP)",NA,26,5.1,0.2,44.984169,-70.959832,-1,-0.04,-1.5,1.272
"2011-02-28",1552,"E2 (FPL)",NA,37,9,0.24,44.914061,-71.228219,7,-0.01,1.4,1.272
"2011-02-28",1110,"DYER BROOK",NA,30.7,6.7,0.22,46.050008,-68.225159,17.5,0.03,4.2,1.272
"2011-02-28",1245,"DODGE POND (UWP)",NA,34.5,7.48,0.22,44.970753,-70.699967,10.25,0,2.2,1.272
"2011-02-28",1378,"LONG POND (ANDROSCOGGIN) (UWP)",NA,37.75,5.15,0.14,44.891637,-70.597817,-5.25,-0.1,-5.2,1.272
"2011-02-28",1477,"6 MILES/SOUTH OQUOSSOC (UWP)",NA,33.75,7.1,0.21,44.87784,-70.712502,2,-0.04,-0.7,1.272
"2011-02-28",1133,"WELD-PHILLIPS",NA,25.8,4.85,0.19,44.764319,-70.444001,13.2,0.03,2.85,1.272
"2011-02-28",1238,"RANDOLPH (UWP)",NA,30,7.25,0.24,44.375008,-71.426667,-5,0,-1.33,1.272
"2011-02-28",1503,"3 MILES/SOUTH ERROL (UWP)",NA,26,5.3,0.2,44.745841,-71.154168,12,-0.03,2.1,1.272
"2011-02-28",1258,"ALDRICH BROOK (UWP)",NA,32,7.2,0.23,45.007839,-70.945664,-1,-0.03,-1.5,1.272
"2011-02-28",1232,"ANDOVER (UWP)",NA,24.75,4.98,0.2,44.638788,-70.741593,8.25,-0.1,0.0300000000000002,1.272
"2011-02-28",1094,"PATTEN",NA,47.1,13.5,0.29,46.067867,-68.437119,147.09,0.29,5.3,1.272
"2011-02-28",1242,"WEST RICHARDSON POND (KWP)",NA,34,7,0.21,44.916709,-70.922201,9,-0.01,1.5,1.272
"2011-02-28",1266,"SEVEN ISLANDS (CHARLIE POND)",NA,26.1,4.9,0.19,46.914431,-69.709534,11.4,-0.01,1.9,1.272
"2011-02-28",1546,"DIXFIELD (B)",NA,24.4,5.05,0.21,44.58063,-70.333968,12.8,0.04,3.1,1.272
"2011-02-28",1553,"E3 (FPL)",NA,35,7.2,0.21,44.96588,-71.240968,-3,-0.06,-2.9,1.272
"2011-02-28",1237,"U.S. ROUTE 2 VETRANS CLUB (UWP)",NA,27,7.13,0.26,44.358341,-71.344498,-10.75,0.01,-2.35,1.272
"2011-02-28",1247,"HOUGHTON (UWP)",NA,25.25,7.45,0.29,44.835792,-70.707574,2.75,-0.01,0.62,1.272
"2011-02-28",1231,"ROXBURY NOTCH (UWP)",NA,29.5,5.75,0.2,44.62633,-70.640588,6.5,-0.07,-0.45,1.272
"2011-02-28",1550,"KNOWLES CORNER (KNCM1) (NWS)",NA,32,7.3,0.23,46.206809,-68.314499,12.4,0.05,3.7,1.272
"2011-02-28",1544,"SQUA PAN (E)",NA,27.7,5.5,0.2,46.550016,-68.320257,10.5,0.02,2.4,1.272
"2011-02-28",1051,"ROXBURY",NA,25.15,5.8,0.23,44.64361,-70.585824,10.1,0.05,3.1,1.272
"2011-02-28",1255,"NO NAME BROOK (UWP)",NA,28,5.1,0.18,44.932839,-70.959832,1,-0.12,-3,1.272
"2011-02-28",1500,"MONTICELLO",NA,30.5,6.4,0.21,46.33001,-67.839996,16.4,0.02,3.7,1.272
"2011-02-28",1434,"KENNEBAGO EAST SIDE (UWP)",NA,37,6.9,0.19,45.100008,-70.78,19,-0.04,2.7,1.272
"2011-02-28",1551,"E1 (FPL)",NA,35,7,0.2,44.89214,-71.221383,3,-0.06,-1.3,1.272
"2011-02-28",1024,"NORTH ANSON",NA,26.9,5.9,0.22,44.87394,-69.948067,14.1,0.08,4.15,1.272
"2011-02-28",1243,"DEER MOUTAIN (UWP)",NA,33,7.3,0.22,44.979181,-70.86667,9,0.02,2.5,1.272
"2011-02-28",1299,"PONTOOK DAM/PONTOCOOK DA",NA,29,5.7,0.2,44.633769,-71.253533,11,-0.04,1.3,1.272
"2011-02-28",1499,"HEIGHT OF LAND - WELD (UWP)",NA,29.75,6.13,0.21,44.775012,-70.438828,0.75,-0.06,-1.77,1.272
"2011-02-28",1030,"MIDDLE DAM (UWP)",NA,27,6,0.22,44.778711,-70.923104,11,0.03,3,1.272
"2011-02-28",1263,"WHEELER BROOK (UWP)",NA,32,6.5,0.2,45.114259,-71.023001,16,-0.09,1.9,1.272
"2011-02-28",1252,"DIXVILLE NOTCH: HEIGHT OF LAND (UWP)",NA,37,8.8,0.24,44.86309,-71.298867,8,-0.03,1,1.272
"2011-02-28",1027,"ERROL/ERROL DAM (UWP)",NA,27,5.5,0.2,44.7868,-71.13144,9,0.03,2.5,1.272
"2011-02-28",1254,"BROWN OWL (UWP)",NA,36,7.4,0.21,44.829661,-71.080148,14,-0.01,2.5,1.272
"2011-02-28",1240,"SUNDAY RIVER (UWP)",NA,24.75,4.93,0.2,44.49584,-70.85833,10.5,-0.09,0.779999999999999,1.272
"2011-02-28",1475,"DIXVILLE NOTCH - 1/2 WAY (UWP)",NA,34,7.5,0.22,44.85834,-71.287499,8,-0.03,0.9,1.272
"2011-02-28",1230,"FRYE (UWP)",NA,24.5,5.48,0.22,44.620329,-70.576394,12.25,-0.14,1.08,1.272
"2011-02-28",1169,"NEWRY (SCREW AUGER FALLS)",NA,29.2,6.75,0.23,44.570139,-70.906388,12.1,0.01,3,1.272
"2011-02-28",1520,"CARIBOU (B) (MEDICAL CENTER)",NA,20.8,3.7,0.18,46.875671,-68.001888,10.4,-0.01,1.7,1.272
"2011-02-28",1233,"NORTH RUMFORD (UWP)",NA,21.75,5,0.23,44.545837,-70.683327,7,-0.08,0.4,1.272
"2011-02-28",1235,"WILD RIVER (UWP)",NA,27.75,5.65,0.2,44.341681,-71.016671,10.5,-0.12,0.0700000000000003,1.272
"2011-02-28",1045,"BETHEL",NA,23.9,4.25,0.18,44.414178,-70.837891,11.2,0.03,2.4,1.272
"2011-02-28",1251,"ROUTE 16; BOG BROOK (UWP)",NA,24,4.7,0.2,44.669441,-71.182641,2,-0.00999999999999998,0,1.272
"2011-02-28",1239,"GRAFTON NOTCH (UWP)",NA,35,7.6,0.22,44.591811,-70.947594,0,-0.05,-1.8,1.272
"2011-03-01",1364,"HARRISON (SAPPI)",NA,20.65,4.1,0.2,44.145799,-70.629387,9.4,0.03,2.2,1.737
"2011-03-01",1066,"MAYFIELD (BINGHAM UPPER)",NA,34.4,8.5,0.25,45.09984,-69.779228,6.6,0,1.45,1.737
"2011-03-01",1201,"MATTASEUNK",NA,25.55,5.2,0.2,45.600007,-68.449997,14.05,-0.09,1.9,1.737
"2011-03-01",1565,"POLAND REGIONAL HIGH SCHOOL",NA,32.7,6.55,0.2,44.070712,-70.415902,16.5,0,3.31,1.737
"2011-03-01",1041,"WHITNEYVILLE",NA,24.7,6.3,0.26,44.708167,-67.524696,24.4,-0.07,6.2,1.737
"2011-03-01",1318,"JEFFERSON",NA,29,6.12,0.21,44.199061,-69.495743,11.6,0.02,2.77,1.737
"2011-03-01",1479,"NORTH WOLFBORO; NH",NA,29.6,5.7,0.19,43.656559,-71.143014,11.8,-0.02,2,1.737
"2011-03-01",1117,"BEDDINGTON",NA,28.45,5.9,0.21,44.83952,-68.077163,9,-0.07,0.45,1.737
"2011-03-01",1533,"ROYAL ROAD (N.B.)",NA,34.7,6.1,0.18,46.050007,-66.72,-2.7,-0.03,-1.9,1.737
"2011-03-01",1564,"FRYEBURG (B)",NA,28.75,6.24,0.22,44.008712,-70.955903,11.9,0.03,3.07,1.737
"2011-03-01",1047,"BRASSUA (KWP)",NA,29.3,6.5,0.22,45.656509,-69.8107,12.6,0.02,3.2,1.737
"2011-03-01",1224,"WEST SEBOEIS/LONG A (BH)",NA,33,8.2,0.25,45.516348,-68.921631,15.45,0.08,5.15,1.737
"2011-03-01",1008,"AUGUSTA",NA,27.5,5.98,0.22,44.289992,-69.707787,11.3,0.05,3.18,1.737
"2011-03-01",1206,"CLAYTON LAKE",NA,31,2.88,0.09,46.603629,-69.51931,13.1,-0.12,-0.92,1.737
"2011-03-01",1483,"MENDUMS POND; NH",NA,15.1,3.85,0.26,43.163647,-71.056992,2.1,0.07,1.43,1.737
"2011-03-01",1331,"DANFORTH",NA,34.15,7.85,0.23,45.65018,-67.819633,18.4,-0.11,2.45,1.737
"2011-03-01",1064,"MACHIAS LAKE",NA,26.9,2.6,0.1,46.681108,-68.750717,13.7,-0.19,-1.28,1.737
"2011-03-01",1297,"MUSQUACOOK",NA,40.3,3.28,0.08,46.605428,-69.136872,20.8,-0.09,-0.02,1.737
"2011-03-01",2001,"Dummy - Eastern",NA,30,5,0.17,44.825596,-66.805625,12,-0.11,0,1.737
"2011-03-01",1246,"STRATTON (KWP)",NA,30.8,6.7,0.22,45.114421,-70.383164,28.8,-0.23,5.8,1.737
"2011-03-01",1559,"TOPSFIELD (B)",NA,27,6.2,0.23,45.435011,-67.721001,10.4,0.05,3.2,1.737
"2011-03-01",1545,"PORTGAGE AT HATHAWAY ROAD",NA,20,3.6,0.18,46.808309,-68.495796,7.9,0.04,1.9,1.737
"2011-03-01",1534,"SUSSEX (N.B.)",NA,38,9.6,0.25,45.730009,-65.47,14,0.05,4.8,1.737
"2011-03-01",1020,"DOVER-FOXCROFT (B)",NA,28,5.8,0.21,45.140618,-69.344948,15.4,-0.12,1.7,1.737
"2011-03-01",1037,"PARLIN POND (KWP)",NA,36.4,8.5,0.23,45.484309,-70.0674,2.2,-0.08,-2.1,1.737
"2011-03-01",1557,"SOUTH LEBANON (B)",NA,19.5,5,0.26,43.286398,-70.89917,19.5,0.26,5,1.737
"2011-03-01",1514,"GUILFORD B (KINGSBURY PLT) (NWS)",NA,28.2,5.18,0.18,45.167793,-69.595558,9.4,0,1.72,1.737
"2011-03-01",1510,"HOLLIS (NWS)",NA,29.1,5.5,0.19,43.650009,-70.669999,11.1,-0.02,1.7,1.737
"2011-03-01",1188,"SALEM",NA,22.2,4.64,0.21,42.952513,-66.680008,NA,NA,NA,1.737
"2011-03-01",1369,"NORTH GORHAM (SAPPI)",NA,24.8,4.7,0.19,43.741172,-70.453698,10.25,-0.01,1.85,1.737
"2011-03-01",1382,"LONG POND (KENNEBEC) (KWP)",NA,30.4,6.5,0.21,45.620179,-70.112702,16.7,-0.11,2.1,1.737
"2011-03-01",1561,"JACKMAN (B)",NA,28.2,6.1,0.22,45.612408,-70.234299,15.1,0.08,4.3,1.737
"2011-03-01",1287,"FLAGSTAFF/FLAGSTAFF DAM (KWP)",NA,32.4,7,0.22,45.224398,-70.192124,12.8,0,2.6,1.737
"2011-03-01",1165,"DEXTER",NA,24.6,5.45,0.22,45.043742,-69.316406,7.15,0.05,2.55,1.737
"2011-03-01",1532,"MCELWAIN (N.B.)",NA,29.7,5.3,0.18,46.150012,-66.580001,-4.6,0.00999999999999998,-0.7,1.737
"2011-03-01",1413,"SHOGOMOC (N.B.)",NA,24.9,4.9,0.2,45.95001,-67.319999,13.9,-0.00999999999999998,2.6,1.737
"2011-03-01",1072,"BRIDGTON",NA,28.95,6.15,0.21,44.055011,-70.721314,14.35,0.04,3.6,1.737
"2011-03-01",1522,"CHAMBERLAIN BRIDGE (NWS)",NA,32.8,3.4,0.1,46.170307,-69.208298,12.6,-0.11,-0.8,1.737
"2011-03-01",1366,"SEBAGO CENTER (SAPPI)",NA,28.6,5.9,0.21,43.908769,-70.708313,13.8,0,2.85,1.737
"2011-03-01",1132,"LINCOLN",NA,28.3,7,0.25,45.380429,-68.449478,10.95,0.05,3.44,1.737
"2011-03-01",1093,"SEARSMONT",NA,24.6,4.8,0.2,44.403479,-69.227463,10.8,0.02,2.35,1.737
"2011-03-01",1004,"GRINDSTONE",NA,28.15,6.05,0.21,45.729618,-68.587021,17.55,-0.12,2.55,1.737
"2011-03-01",1410,"BECAGUIMEC WOODS (N.B.)",NA,24.4,3.1,0.13,46.230009,-67.300003,14.2,-0.06,1.2,1.737
"2011-03-01",1415,"MACTAQUAC PARK (N.B.)",NA,25.2,3.2,0.13,45.970012,-66.870002,15.2,-0.05,1.4,1.737
"2011-03-01",1099,"KENDUSKEAG",NA,25,5,0.2,44.89629,-68.884392,9.2,0.01,2,1.737
"2011-03-01",1018,"AMHERST (BH)",NA,30.2,5.95,0.2,44.830908,-68.448707,11.3,-0.04,1.35,1.737
"2011-03-01",2002,"Dummy - Southern",NA,15,4,0.27,42.954546,-70.711541,3,0.07,1.6,1.737
"2011-03-01",1184,"DENMARK",NA,30.4,6.78,0.22,43.962119,-70.798722,12.45,0.02,3.26,1.737
"2011-03-01",1288,"CARRABASETT (KWP)",NA,32.4,5.9,0.18,45.127668,-70.169739,12.8,-0.01,2.1,1.737
"2011-03-01",1006,"MILO",NA,26.95,6.25,0.23,45.2834,-69.015488,10.95,0.05,3.4,1.737
"2011-03-01",1292,"KOKADJO (KWP)",NA,31.3,7.1,0.23,45.654487,-69.464531,13.7,-0.12,1,1.737
"2011-03-01",1120,"GRAY (SAPPI)",NA,25.6,4.45,0.17,43.900019,-70.325791,8.8,0,1.6,1.737
"2011-03-01",1100,"EUSTIS (KWP)",NA,29.3,5.9,0.2,45.245909,-70.517101,26.3,-0.23,4.6,1.737
"2011-03-01",1136,"AUBURN",NA,29.3,5.8,0.2,44.060078,-70.275323,2.3,0.01,0.7,1.737
"2011-03-01",1055,"ASHLAND AT PINKHAM MILL",NA,19.9,3.6,0.18,46.712761,-68.458412,8.5,0.02,1.8,1.737
"2011-03-01",1290,"CHAIN OF PONDS (KWP)",NA,30.1,6.5,0.22,45.312151,-70.620065,28.1,-0.13,5.8,1.737
"2011-03-01",1112,"FRANKLIN",NA,29.9,6.1,0.2,44.630122,-68.124313,28.1,-0.13,5.5,1.737
"2011-03-01",1539,"WELSFORD (F) (N.B.)",NA,41,8.35,0.2,45.50001,-66.319999,11.2,-0.03,1.55,1.737
"2011-03-01",1121,"WEST KENNEBUNK",NA,20.5,4.4,0.21,43.41683,-70.661217,20.5,0.21,4.4,1.737
"2011-03-01",1481,"MERRYMEETING; NH",NA,22.4,4.05,0.18,43.476917,-71.181542,5.6,0.00999999999999998,1.15,1.737
"2011-03-01",1309,"NORTH WATERFORD (SAPPI)",NA,25.75,4,0.15,44.228829,-70.755814,13.3,0.00999999999999998,2.25,1.737
"2011-03-01",1478,"HEMENWAY; NH",NA,27.3,4.7,0.17,43.896247,-71.310143,13.8,-0.00999999999999998,2.28,1.737
"2011-03-01",1208,"HOULTON (B)",NA,31.35,7.05,0.23,45.948968,-67.992477,16.3,-0.08,2.45,1.737
"2011-03-01",1562,"ST. ALBANS",NA,25.2,5.62,0.22,44.93511,-69.399597,10.1,0.04,2.87,1.737
"2011-03-01",1317,"COLUMBIA FALLS/EPPING",NA,25.6,5.7,0.22,44.719839,-67.752327,25.3,-0.11,5.6,1.737
"2011-03-01",1327,"WESLEY",NA,30.05,6.2,0.21,44.97594,-67.645408,11.15,-0.03,1.65,1.737
"2011-03-01",1289,"DALLAS (KWP)",NA,30.2,6.3,0.21,45.00287,-70.583672,29.1,-0.34,5.7,1.737
"2011-03-01",1482,"AYERS LAKE; NH",NA,20.2,4.6,0.23,43.265654,-71.0346,7.4,0.04,2.15,1.737
"2011-03-01",1291,"SMILEY HILL (KWP)",NA,33.4,7.4,0.22,45.608148,-69.954163,12.2,-0.1,0.600000000000001,1.737
"2011-03-01",1506,"KILMARNOCK (N.B.)",NA,25.8,3.4,0.13,46.160009,-67.470001,13.7,-0.05,1.2,1.737
"2011-03-01",2003,"Dummy - Northern",NA,27,6,0.22,47.679434,-68.834831,13,0.08,4,1.737
"2011-03-01",1001,"ROCKWOOD (KWP)",NA,29.7,7.5,0.25,45.67801,-69.758911,12.4,0.05,4,1.737
"2011-03-01",1192,"NEWFIELD",NA,29.5,5.4,0.18,43.63057,-70.898629,12.6,-0.03,1.8,1.737
"2011-03-01",1013,"MOOSEHEAD (KWP)",NA,32.8,7.2,0.22,45.583831,-69.725289,12.5,0.03,3.4,1.737
"2011-03-01",1367,"EAST CASCO (SAPPI)",NA,26.3,4.7,0.18,43.989647,-70.474122,11.2,0,1.9,1.737
"2011-03-01",1558,"SOUTH BERWICK (B)",NA,15.5,4.5,0.29,43.19255,-70.748564,15.5,0.29,4.5,1.737
"2011-03-01",1190,"MONSON",NA,34.7,7.7,0.22,45.333046,-69.544027,7.85,-0.03,1.05,1.737
"2011-03-01",1015,"MERCER",NA,22.85,4.55,0.2,44.682169,-69.898247,7.55,0.05,2.25,1.737
"2011-03-01",1146,"BUCKSPORT",NA,26.6,5.4,0.2,44.5567,-68.797096,9.85,-0.02,1.65,1.737
"2011-03-01",1154,"TOPSFIELD",1559,30,5,0.17,45.439769,-67.74166,12.1,-0.05,1.1,1.737
"2011-03-01",2004,"Dummy - Western",NA,30,5,0.17,44.552258,-71.168062,13,-0.04,1.5,1.737
"2011-03-01",1513,"GUILFORD A (ABBOT) (NWS)",NA,30,6.3,0.21,45.170845,-69.544167,13.4,0.03,3.36,1.737
"2011-03-01",1412,"GIBSON MILLSTREAM (N.B.)",NA,23.4,3.1,0.13,46.070009,-67.550002,11.6,-0.03,1.2,1.737
"2011-03-01",1538,"TRACY (F) (N.B.)",NA,39.8,8.66,0.22,45.720011,-66.679999,13.1,0,2.76,1.737
"2011-03-01",1005,"LOWELL",NA,24.7,5.3,0.21,45.1941,-68.471131,17.8,-0.09,3.25,1.737
